# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-02-23 17:24:01 EST       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11224000 MF SAN JOAQUIN R NR MAMMOTH LAKES CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11224000
#            TS   parameter     statistic     Description
#          9329       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	9329_00060_00003	9329_00060_00003_cd
USGS	11224000	2016-11-30	32.7	A:e
USGS	11224000	2016-12-01	32.1	A:e
USGS	11224000	2016-12-02	31.4	A:e
USGS	11224000	2016-12-03	30.6	A:e
USGS	11224000	2016-12-04	30.0	A:e
USGS	11224000	2016-12-05	29.6	A:e
USGS	11224000	2016-12-06	29.5	A:e
USGS	11224000	2016-12-07	29.2	A:e
USGS	11224000	2016-12-08	30.9	A:e
USGS	11224000	2016-12-09	31.0	A
USGS	11224000	2016-12-10	34.0	A
USGS	11224000	2016-12-11	38.9	A
USGS	11224000	2016-12-12	36.4	A
USGS	11224000	2016-12-13	35.3	A
USGS	11224000	2016-12-14	35.4	A
USGS	11224000	2016-12-15	36.2	A:e
USGS	11224000	2016-12-16	38.6	A:e
USGS	11224000	2016-12-17	38.5	A:e
USGS	11224000	2016-12-18	38.3	A:e
USGS	11224000	2016-12-19	38.1	A:e
USGS	11224000	2016-12-20	38.1	A:e
USGS	11224000	2016-12-21	38.0	A:e
USGS	11224000	2016-12-22	37.9	A:e
USGS	11224000	2016-12-23	37.8	A:e
USGS	11224000	2016-12-24	37.8	A:e
USGS	11224000	2016-12-25	37.8	A:e
USGS	11224000	2016-12-26	37.9	A:e
USGS	11224000	2016-12-27	38.0	A:e
USGS	11224000	2016-12-28	38.1	A:e
USGS	11224000	2016-12-29	39.4	A:e
USGS	11224000	2016-12-30	39.3	A
USGS	11224000	2016-12-31	39.4	A
USGS	11224000	2017-01-01	37.3	A
USGS	11224000	2017-01-02	35.1	A
USGS	11224000	2017-01-03	42.2	A
USGS	11224000	2017-01-04	259	A:e
USGS	11224000	2017-01-05	808	A:e
USGS	11224000	2017-01-06	1110	A:e
USGS	11224000	2017-01-07	836	A:e
USGS	11224000	2017-01-08	1260	A
USGS	11224000	2017-01-09	1940	A
USGS	11224000	2017-01-10	1030	A
USGS	11224000	2017-01-11	871	A
USGS	11224000	2017-01-12	666	A
USGS	11224000	2017-01-13	453	A
USGS	11224000	2017-01-14	177	A
USGS	11224000	2017-01-15	111	A
USGS	11224000	2017-01-16	91.6	A
USGS	11224000	2017-01-17	78.6	A
USGS	11224000	2017-01-18	74.7	A
USGS	11224000	2017-01-19	72.6	A:e
USGS	11224000	2017-01-20	72.2	A:e
USGS	11224000	2017-01-21	72.1	A:e
USGS	11224000	2017-01-22	72.1	A:e
USGS	11224000	2017-01-23	72.0	A:e
USGS	11224000	2017-01-24	71.8	A:e
USGS	11224000	2017-01-25	72.0	A:e
USGS	11224000	2017-01-26	73.8	A:e
USGS	11224000	2017-01-27	74.1	A:e
USGS	11224000	2017-01-28	69.6	A
USGS	11224000	2017-01-29	61.9	A
USGS	11224000	2017-01-30	57.8	A
USGS	11224000	2017-01-31	54.9	A
USGS	11224000	2017-02-01	52.9	A
USGS	11224000	2017-02-02	52.5	A
USGS	11224000	2017-02-03	53.8	A
USGS	11224000	2017-02-04	56.4	A
USGS	11224000	2017-02-05	56.7	A
USGS	11224000	2017-02-06	55.7	A
USGS	11224000	2017-02-07	156	A
USGS	11224000	2017-02-08	136	A
USGS	11224000	2017-02-09	211	A
USGS	11224000	2017-02-10	192	A
USGS	11224000	2017-02-11	165	A
USGS	11224000	2017-02-12	123	A
USGS	11224000	2017-02-13	103	A
USGS	11224000	2017-02-14	87.5	A
USGS	11224000	2017-02-15	78.1	A
USGS	11224000	2017-02-16	73.9	A
USGS	11224000	2017-02-17	70.1	A
USGS	11224000	2017-02-18	75.3	A
USGS	11224000	2017-02-19	74.0	A
USGS	11224000	2017-02-20	65.3	A
USGS	11224000	2017-02-21	79.1	A
USGS	11224000	2017-02-22	92.1	A
USGS	11224000	2017-02-23	111	A
USGS	11224000	2017-02-24	86.9	A
USGS	11224000	2017-02-25	73.8	A
USGS	11224000	2017-02-26	66.1	A
USGS	11224000	2017-02-27	59.0	A
USGS	11224000	2017-02-28	57.1	A
USGS	11224000	2017-03-01	54.8	A
USGS	11224000	2017-03-02	51.4	A
USGS	11224000	2017-03-03	52.4	A
USGS	11224000	2017-03-04	51.7	A
USGS	11224000	2017-03-05	49.4	A:e
USGS	11224000	2017-03-06	49.3	A:e
USGS	11224000	2017-03-07	49.4	A:e
USGS	11224000	2017-03-08	50.6	A:e
USGS	11224000	2017-03-09	53.5	A:e
USGS	11224000	2017-03-10	57.0	A:e
USGS	11224000	2017-03-11	61.8	A:e
USGS	11224000	2017-03-12	68.0	A:e
USGS	11224000	2017-03-13	78.6	A:e
USGS	11224000	2017-03-14	97.4	A:e
USGS	11224000	2017-03-15	118	A:e
USGS	11224000	2017-03-16	137	A:e
USGS	11224000	2017-03-17	148	A:e
USGS	11224000	2017-03-18	154	A:e
USGS	11224000	2017-03-19	157	A:e
USGS	11224000	2017-03-20	159	A:e
USGS	11224000	2017-03-21	161	A
USGS	11224000	2017-03-22	145	A
USGS	11224000	2017-03-23	120	A
USGS	11224000	2017-03-24	107	A
USGS	11224000	2017-03-25	103	A
USGS	11224000	2017-03-26	96.6	A
USGS	11224000	2017-03-27	92.4	A
USGS	11224000	2017-03-28	88.0	A
USGS	11224000	2017-03-29	94.6	A
USGS	11224000	2017-03-30	129	A
USGS	11224000	2017-03-31	118	A
USGS	11224000	2017-04-01	112	A
USGS	11224000	2017-04-02	139	A
USGS	11224000	2017-04-03	189	A
USGS	11224000	2017-04-04	192	A
USGS	11224000	2017-04-05	213	A
USGS	11224000	2017-04-06	235	A
USGS	11224000	2017-04-07	221	A
USGS	11224000	2017-04-08	188	A
USGS	11224000	2017-04-09	155	A
USGS	11224000	2017-04-10	132	A
USGS	11224000	2017-04-11	119	A
USGS	11224000	2017-04-12	115	A
USGS	11224000	2017-04-13	127	A
USGS	11224000	2017-04-14	116	A
USGS	11224000	2017-04-15	110	A
USGS	11224000	2017-04-16	118	A
USGS	11224000	2017-04-17	148	A
USGS	11224000	2017-04-18	257	A:e
USGS	11224000	2017-04-19	210	A
USGS	11224000	2017-04-20	181	A
USGS	11224000	2017-04-21	197	A
USGS	11224000	2017-04-22	271	A
USGS	11224000	2017-04-23	316	A
USGS	11224000	2017-04-24	299	A
USGS	11224000	2017-04-25	245	A
USGS	11224000	2017-04-26	313	A
USGS	11224000	2017-04-27	450	A
USGS	11224000	2017-04-28	431	A
USGS	11224000	2017-04-29	367	A
USGS	11224000	2017-04-30	389	A
USGS	11224000	2017-05-01	514	A
USGS	11224000	2017-05-02	620	A
USGS	11224000	2017-05-03	781	A
USGS	11224000	2017-05-04	952	A
USGS	11224000	2017-05-05	1040	A
USGS	11224000	2017-05-06	882	A
USGS	11224000	2017-05-07	607	A
USGS	11224000	2017-05-08	460	A
USGS	11224000	2017-05-09	513	A
USGS	11224000	2017-05-10	648	A
USGS	11224000	2017-05-11	876	A
USGS	11224000	2017-05-12	831	A
USGS	11224000	2017-05-13	568	A
USGS	11224000	2017-05-14	464	A
USGS	11224000	2017-05-15	402	A
USGS	11224000	2017-05-16	340	A
USGS	11224000	2017-05-17	334	A
USGS	11224000	2017-05-18	371	A
USGS	11224000	2017-05-19	449	A
USGS	11224000	2017-05-20	633	A
USGS	11224000	2017-05-21	851	A
USGS	11224000	2017-05-22	1040	A
USGS	11224000	2017-05-23	1170	A
USGS	11224000	2017-05-24	1200	A
USGS	11224000	2017-05-25	1200	A
USGS	11224000	2017-05-26	1110	A
USGS	11224000	2017-05-27	1040	A
USGS	11224000	2017-05-28	1080	A
USGS	11224000	2017-05-29	1120	A
USGS	11224000	2017-05-30	1200	A
USGS	11224000	2017-05-31	1160	A
USGS	11224000	2017-06-01	1050	A
USGS	11224000	2017-06-02	1210	A
USGS	11224000	2017-06-03	1340	A
USGS	11224000	2017-06-04	1420	A
USGS	11224000	2017-06-05	1300	A
USGS	11224000	2017-06-06	1200	A
USGS	11224000	2017-06-07	1200	A
USGS	11224000	2017-06-08	1190	A
USGS	11224000	2017-06-09	1260	A
USGS	11224000	2017-06-10	1150	A
USGS	11224000	2017-06-11	960	A
USGS	11224000	2017-06-12	608	A
USGS	11224000	2017-06-13	515	A
USGS	11224000	2017-06-14	654	A
USGS	11224000	2017-06-15	867	A
USGS	11224000	2017-06-16	1070	A
USGS	11224000	2017-06-17	1290	A
USGS	11224000	2017-06-18	1680	A
USGS	11224000	2017-06-19	1830	A
USGS	11224000	2017-06-20	1630	A
USGS	11224000	2017-06-21	1670	A
USGS	11224000	2017-06-22	1600	A
USGS	11224000	2017-06-23	1450	A
USGS	11224000	2017-06-24	1280	A
USGS	11224000	2017-06-25	1140	A
USGS	11224000	2017-06-26	1180	A
USGS	11224000	2017-06-27	1050	A
USGS	11224000	2017-06-28	858	A
USGS	11224000	2017-06-29	791	A
USGS	11224000	2017-06-30	804	A
USGS	11224000	2017-07-01	838	A
USGS	11224000	2017-07-02	842	A
USGS	11224000	2017-07-03	886	A
USGS	11224000	2017-07-04	916	A
USGS	11224000	2017-07-05	825	A
USGS	11224000	2017-07-06	796	A
USGS	11224000	2017-07-07	820	A
USGS	11224000	2017-07-08	856	A
USGS	11224000	2017-07-09	842	A
USGS	11224000	2017-07-10	751	A
USGS	11224000	2017-07-11	695	A
USGS	11224000	2017-07-12	607	A
USGS	11224000	2017-07-13	577	A
USGS	11224000	2017-07-14	613	A
USGS	11224000	2017-07-15	601	A
USGS	11224000	2017-07-16	592	A
USGS	11224000	2017-07-17	539	A
USGS	11224000	2017-07-18	480	A
USGS	11224000	2017-07-19	429	A
USGS	11224000	2017-07-20	406	A
USGS	11224000	2017-07-21	398	A
USGS	11224000	2017-07-22	381	A
USGS	11224000	2017-07-23	398	A
USGS	11224000	2017-07-24	424	A
USGS	11224000	2017-07-25	423	A
USGS	11224000	2017-07-26	389	A
USGS	11224000	2017-07-27	356	A
USGS	11224000	2017-07-28	330	A
USGS	11224000	2017-07-29	312	A
USGS	11224000	2017-07-30	295	A
USGS	11224000	2017-07-31	276	A
USGS	11224000	2017-08-01	271	A
USGS	11224000	2017-08-02	272	A
USGS	11224000	2017-08-03	269	A
USGS	11224000	2017-08-04	269	A
USGS	11224000	2017-08-05	261	A
USGS	11224000	2017-08-06	252	A
USGS	11224000	2017-08-07	235	A
USGS	11224000	2017-08-08	209	A
USGS	11224000	2017-08-09	198	A
USGS	11224000	2017-08-10	193	A
USGS	11224000	2017-08-11	173	A
USGS	11224000	2017-08-12	152	A
USGS	11224000	2017-08-13	138	A
USGS	11224000	2017-08-14	133	A
USGS	11224000	2017-08-15	121	A
USGS	11224000	2017-08-16	125	A
USGS	11224000	2017-08-17	124	A
USGS	11224000	2017-08-18	125	A
USGS	11224000	2017-08-19	118	A
USGS	11224000	2017-08-20	114	A
USGS	11224000	2017-08-21	116	A
USGS	11224000	2017-08-22	98.5	A
USGS	11224000	2017-08-23	94.1	A
USGS	11224000	2017-08-24	97.9	A
USGS	11224000	2017-08-25	105	A
USGS	11224000	2017-08-26	110	A
USGS	11224000	2017-08-27	103	A
USGS	11224000	2017-08-28	101	A
USGS	11224000	2017-08-29	98.6	A
USGS	11224000	2017-08-30	103	A
USGS	11224000	2017-08-31	97.2	A
USGS	11224000	2017-09-01	97.8	A
USGS	11224000	2017-09-02	97.4	A
USGS	11224000	2017-09-03	91.6	A
USGS	11224000	2017-09-04	93.9	A
USGS	11224000	2017-09-05	92.4	A
USGS	11224000	2017-09-06	87.2	A
USGS	11224000	2017-09-07	85.1	A
USGS	11224000	2017-09-08	80.8	A
USGS	11224000	2017-09-09	71.2	A
USGS	11224000	2017-09-10	63.3	A
USGS	11224000	2017-09-11	63.4	A
USGS	11224000	2017-09-12	85.0	A
USGS	11224000	2017-09-13	80.4	A
USGS	11224000	2017-09-14	69.5	A
USGS	11224000	2017-09-15	61.9	A
USGS	11224000	2017-09-16	57.0	A
USGS	11224000	2017-09-17	50.5	A
USGS	11224000	2017-09-18	47.2	A
USGS	11224000	2017-09-19	41.9	A
USGS	11224000	2017-09-20	39.5	A
USGS	11224000	2017-09-21	67.2	A
USGS	11224000	2017-09-22	60.5	A
USGS	11224000	2017-09-23	53.5	A
USGS	11224000	2017-09-24	49.2	A
USGS	11224000	2017-09-25	44.7	A
USGS	11224000	2017-09-26	40.4	A
USGS	11224000	2017-09-27	37.9	A
USGS	11224000	2017-09-28	35.5	A
USGS	11224000	2017-09-29	34.3	A
USGS	11224000	2017-09-30	33.6	A
USGS	11224000	2017-10-01	31.9	A
USGS	11224000	2017-10-02	30.3	A
USGS	11224000	2017-10-03	29.0	A
USGS	11224000	2017-10-04	27.8	A
USGS	11224000	2017-10-05	26.3	A
USGS	11224000	2017-10-06	24.8	A
USGS	11224000	2017-10-07	23.8	A
USGS	11224000	2017-10-08	23.0	A
USGS	11224000	2017-10-09	22.2	A
USGS	11224000	2017-10-10	21.9	A
USGS	11224000	2017-10-11	21.7	A
USGS	11224000	2017-10-12	20.3	A
USGS	11224000	2017-10-13	19.7	A
USGS	11224000	2017-10-14	19.0	A
USGS	11224000	2017-10-15	18.5	A
USGS	11224000	2017-10-16	18.2	A
USGS	11224000	2017-10-17	17.3	A
USGS	11224000	2017-10-18	17.1	A
USGS	11224000	2017-10-19	16.9	A
USGS	11224000	2017-10-20	20.1	A
USGS	11224000	2017-10-21	19.4	A
USGS	11224000	2017-10-22	18.1	A
USGS	11224000	2017-10-23	17.4	A
USGS	11224000	2017-10-24	16.6	A
USGS	11224000	2017-10-25	15.9	A
USGS	11224000	2017-10-26	15.7	A
USGS	11224000	2017-10-27	15.7	A
USGS	11224000	2017-10-28	15.5	A
USGS	11224000	2017-10-29	15.6	A
USGS	11224000	2017-10-30	15.4	A
USGS	11224000	2017-10-31	15.2	A
USGS	11224000	2017-11-01	15.1	A
USGS	11224000	2017-11-02	14.6	A
USGS	11224000	2017-11-03	14.2	A
USGS	11224000	2017-11-04	13.8	A:e
USGS	11224000	2017-11-05	13.9	A:e
USGS	11224000	2017-11-06	13.5	A:e
USGS	11224000	2017-11-07	12.7	A:e
USGS	11224000	2017-11-08	12.6	A:e
USGS	11224000	2017-11-09	13.6	A:e
USGS	11224000	2017-11-10	12.9	A:e
USGS	11224000	2017-11-11	11.7	A:e
USGS	11224000	2017-11-12	12.0	A:e
USGS	11224000	2017-11-13	11.6	A:e
USGS	11224000	2017-11-14	11.9	A
USGS	11224000	2017-11-15	14.8	A
USGS	11224000	2017-11-16	118	A
USGS	11224000	2017-11-17	116	A
USGS	11224000	2017-11-18	61.4	A
USGS	11224000	2017-11-19	49.9	A
USGS	11224000	2017-11-20	42.4	A
USGS	11224000	2017-11-21	42.7	A
USGS	11224000	2017-11-22	44.9	A
USGS	11224000	2017-11-23	46.1	A
USGS	11224000	2017-11-24	46.2	A
USGS	11224000	2017-11-25	44.0	A
USGS	11224000	2017-11-26	46.0	A
USGS	11224000	2017-11-27	73.7	A
USGS	11224000	2017-11-28	58.7	A
USGS	11224000	2017-11-29	52.7	A
USGS	11224000	2017-11-30	47.8	A
USGS	11224000	2017-12-01	43.9	A
USGS	11224000	2017-12-02	42.2	A
USGS	11224000	2017-12-03	39.7	A
USGS	11224000	2017-12-04	34.3	A:e
USGS	11224000	2017-12-05	38.6	A:e
USGS	11224000	2017-12-06	31.1	A
USGS	11224000	2017-12-07	30.0	A:e
USGS	11224000	2017-12-08	29.2	A:e
USGS	11224000	2017-12-09	25.4	A:e
USGS	11224000	2017-12-10	24.8	A:e
USGS	11224000	2017-12-11	26.9	A:e
USGS	11224000	2017-12-12	25.6	A:e
USGS	11224000	2017-12-13	25.0	A:e
USGS	11224000	2017-12-14	24.5	A:e
USGS	11224000	2017-12-15	24.6	A:e
USGS	11224000	2017-12-16	22.7	A:e
USGS	11224000	2017-12-17	23.2	A:e
USGS	11224000	2017-12-18	21.3	A:e
USGS	11224000	2017-12-19	21.3	A:e
USGS	11224000	2017-12-20	19.9	A:e
USGS	11224000	2017-12-21	19.8	A:e
USGS	11224000	2017-12-22	21.0	A:e
USGS	11224000	2017-12-23	19.7	A:e
USGS	11224000	2017-12-24	19.0	A:e
USGS	11224000	2017-12-25	19.0	A:e
USGS	11224000	2017-12-26	19.0	A:e
USGS	11224000	2017-12-27	18.8	A:e
USGS	11224000	2017-12-28	18.1	A:e
USGS	11224000	2017-12-29	17.1	A:e
USGS	11224000	2017-12-30	17.3	A:e
USGS	11224000	2017-12-31	16.3	A:e
USGS	11224000	2018-01-01	16.1	A
USGS	11224000	2018-01-02	16.3	A
USGS	11224000	2018-01-03	15.9	A
USGS	11224000	2018-01-04	17.0	A
USGS	11224000	2018-01-05	16.8	A:e
USGS	11224000	2018-01-06	17.8	A:e
USGS	11224000	2018-01-07	17.2	A:e
USGS	11224000	2018-01-08	20.9	A:e
USGS	11224000	2018-01-09	24.8	A:e
USGS	11224000	2018-01-10	26.3	A:e
USGS	11224000	2018-01-11	25.2	A:e
USGS	11224000	2018-01-12	24.9	A:e
USGS	11224000	2018-01-13	22.3	A:e
USGS	11224000	2018-01-14	27.3	A:e
USGS	11224000	2018-01-15	29.4	A:e
USGS	11224000	2018-01-16	28.3	A
USGS	11224000	2018-01-17	27.2	A
USGS	11224000	2018-01-18	27.3	A
USGS	11224000	2018-01-19	28.0	A:e
USGS	11224000	2018-01-20	27.3	A:e
USGS	11224000	2018-01-21	28.9	A:e
USGS	11224000	2018-01-22	28.7	A:e
USGS	11224000	2018-01-23	26.8	A:e
USGS	11224000	2018-01-24	24.8	A:e
USGS	11224000	2018-01-25	24.1	A:e
USGS	11224000	2018-01-26	27.5	A:e
USGS	11224000	2018-01-27	29.4	A:e
USGS	11224000	2018-01-28	26.0	A:e
USGS	11224000	2018-01-29	26.1	A:e
USGS	11224000	2018-01-30	26.4	A
USGS	11224000	2018-01-31	28.1	A:e
USGS	11224000	2018-02-01	25.9	A:e
USGS	11224000	2018-02-02	27.6	A:e
USGS	11224000	2018-02-03	30.4	A:e
USGS	11224000	2018-02-04	31.3	A
USGS	11224000	2018-02-05	29.3	A:e
USGS	11224000	2018-02-06	28.2	A:e
USGS	11224000	2018-02-07	27.0	A:e
USGS	11224000	2018-02-08	29.0	A:e
USGS	11224000	2018-02-09	30.6	A
USGS	11224000	2018-02-10	31.1	A
USGS	11224000	2018-02-11	27.5	A:e
USGS	11224000	2018-02-12	27.6	A
USGS	11224000	2018-02-13	26.4	A:e
USGS	11224000	2018-02-14	25.0	A:e
USGS	11224000	2018-02-15	18.2	A:e
USGS	11224000	2018-02-16	19.9	A:e
USGS	11224000	2018-02-17	20.5	A:e
USGS	11224000	2018-02-18	19.8	A:e
USGS	11224000	2018-02-19	20.4	A:e
USGS	11224000	2018-02-20	19.4	A:e
USGS	11224000	2018-02-21	20.9	A:e
USGS	11224000	2018-02-22	22.1	A:e
USGS	11224000	2018-02-23	22.3	A:e
USGS	11224000	2018-02-24	22.3	A:e
USGS	11224000	2018-02-25	20.0	A:e
USGS	11224000	2018-02-26	18.8	A:e
USGS	11224000	2018-02-27	19.8	A:e
USGS	11224000	2018-02-28	22.3	A:e
USGS	11224000	2018-03-01	27.5	A:e
USGS	11224000	2018-03-02	79.4	A:e
USGS	11224000	2018-03-03	153	A:e
USGS	11224000	2018-03-04	177	A:e
USGS	11224000	2018-03-05	160	A:e
USGS	11224000	2018-03-06	112	A:e
USGS	11224000	2018-03-07	73.9	A:e
USGS	11224000	2018-03-08	49.5	A:e
USGS	11224000	2018-03-09	42.0	A:e
USGS	11224000	2018-03-10	35.0	A:e
USGS	11224000	2018-03-11	31.9	A:e
USGS	11224000	2018-03-12	34.4	A:e
USGS	11224000	2018-03-13	43.0	A:e
USGS	11224000	2018-03-14	50.5	A
USGS	11224000	2018-03-15	45.7	A
USGS	11224000	2018-03-16	44.3	A:e
USGS	11224000	2018-03-17	46.8	A:e
USGS	11224000	2018-03-18	42.7	A:e
USGS	11224000	2018-03-19	41.7	A:e
USGS	11224000	2018-03-20	39.4	A:e
USGS	11224000	2018-03-21	47.9	A
USGS	11224000	2018-03-22	68.6	A
USGS	11224000	2018-03-23	99.5	A
USGS	11224000	2018-03-24	83.7	A
USGS	11224000	2018-03-25	70.3	A
USGS	11224000	2018-03-26	64.1	A
USGS	11224000	2018-03-27	54.0	A
USGS	11224000	2018-03-28	53.8	A
USGS	11224000	2018-03-29	60.3	A
USGS	11224000	2018-03-30	64.7	A
USGS	11224000	2018-03-31	75.9	A
USGS	11224000	2018-04-01	91.7	A
USGS	11224000	2018-04-02	108	A
USGS	11224000	2018-04-03	115	A
USGS	11224000	2018-04-04	127	A
USGS	11224000	2018-04-05	144	A
USGS	11224000	2018-04-06	227	A
USGS	11224000	2018-04-07	1330	A
USGS	11224000	2018-04-08	758	A
USGS	11224000	2018-04-09	486	A
USGS	11224000	2018-04-10	415	A
USGS	11224000	2018-04-11	350	A
USGS	11224000	2018-04-12	291	A
USGS	11224000	2018-04-13	231	A
USGS	11224000	2018-04-14	225	A
USGS	11224000	2018-04-15	226	A
USGS	11224000	2018-04-16	212	A
USGS	11224000	2018-04-17	171	A
USGS	11224000	2018-04-18	148	A
USGS	11224000	2018-04-19	130	A
USGS	11224000	2018-04-20	122	A
USGS	11224000	2018-04-21	143	A
USGS	11224000	2018-04-22	214	A
USGS	11224000	2018-04-23	276	A
USGS	11224000	2018-04-24	328	A
USGS	11224000	2018-04-25	375	A
USGS	11224000	2018-04-26	433	A
USGS	11224000	2018-04-27	474	A
USGS	11224000	2018-04-28	400	A
USGS	11224000	2018-04-29	306	A
USGS	11224000	2018-04-30	245	A
USGS	11224000	2018-05-01	215	A
USGS	11224000	2018-05-02	190	A
USGS	11224000	2018-05-03	198	A
USGS	11224000	2018-05-04	245	A
USGS	11224000	2018-05-05	297	A
USGS	11224000	2018-05-06	349	A
USGS	11224000	2018-05-07	411	A
USGS	11224000	2018-05-08	519	A
USGS	11224000	2018-05-09	637	A
USGS	11224000	2018-05-10	625	A
USGS	11224000	2018-05-11	547	A
USGS	11224000	2018-05-12	420	A
USGS	11224000	2018-05-13	326	A
USGS	11224000	2018-05-14	330	A
USGS	11224000	2018-05-15	338	A
USGS	11224000	2018-05-16	335	A
USGS	11224000	2018-05-17	315	A
USGS	11224000	2018-05-18	353	A
USGS	11224000	2018-05-19	430	A
USGS	11224000	2018-05-20	410	A
USGS	11224000	2018-05-21	432	A
USGS	11224000	2018-05-22	427	A
USGS	11224000	2018-05-23	496	A
USGS	11224000	2018-05-24	516	A
USGS	11224000	2018-05-25	563	A
USGS	11224000	2018-05-26	411	A
USGS	11224000	2018-05-27	374	A
USGS	11224000	2018-05-28	372	A
USGS	11224000	2018-05-29	448	A
USGS	11224000	2018-05-30	482	A
USGS	11224000	2018-05-31	454	A
USGS	11224000	2018-06-01	359	A
USGS	11224000	2018-06-02	354	A
USGS	11224000	2018-06-03	385	A
USGS	11224000	2018-06-04	410	A
USGS	11224000	2018-06-05	408	A
USGS	11224000	2018-06-06	391	A
USGS	11224000	2018-06-07	368	A
USGS	11224000	2018-06-08	343	A
USGS	11224000	2018-06-09	353	A
USGS	11224000	2018-06-10	304	A
USGS	11224000	2018-06-11	290	A
USGS	11224000	2018-06-12	311	A
USGS	11224000	2018-06-13	325	A
USGS	11224000	2018-06-14	325	A
USGS	11224000	2018-06-15	304	A
USGS	11224000	2018-06-16	260	A
USGS	11224000	2018-06-17	226	A
USGS	11224000	2018-06-18	181	A
USGS	11224000	2018-06-19	182	A
USGS	11224000	2018-06-20	202	A
USGS	11224000	2018-06-21	204	A
USGS	11224000	2018-06-22	189	A
USGS	11224000	2018-06-23	185	A
USGS	11224000	2018-06-24	188	A
USGS	11224000	2018-06-25	200	A
USGS	11224000	2018-06-26	198	A
USGS	11224000	2018-06-27	190	A
USGS	11224000	2018-06-28	169	A
USGS	11224000	2018-06-29	143	A
USGS	11224000	2018-06-30	134	A
USGS	11224000	2018-07-01	132	A
USGS	11224000	2018-07-02	130	A
USGS	11224000	2018-07-03	129	A
USGS	11224000	2018-07-04	117	A
USGS	11224000	2018-07-05	106	A
USGS	11224000	2018-07-06	93.1	A
USGS	11224000	2018-07-07	92.8	A
USGS	11224000	2018-07-08	96.0	A
USGS	11224000	2018-07-09	102	A
USGS	11224000	2018-07-10	98.6	A
USGS	11224000	2018-07-11	99.7	A
USGS	11224000	2018-07-12	107	A
USGS	11224000	2018-07-13	112	A
USGS	11224000	2018-07-14	115	A
USGS	11224000	2018-07-15	119	A
USGS	11224000	2018-07-16	112	A
USGS	11224000	2018-07-17	107	A
USGS	11224000	2018-07-18	99.5	A
USGS	11224000	2018-07-19	96.2	A
USGS	11224000	2018-07-20	94.2	A
USGS	11224000	2018-07-21	103	A
USGS	11224000	2018-07-22	98.3	A
USGS	11224000	2018-07-23	103	A
USGS	11224000	2018-07-24	91.2	A
USGS	11224000	2018-07-25	87.6	A
USGS	11224000	2018-07-26	81.5	A
USGS	11224000	2018-07-27	77.2	A
USGS	11224000	2018-07-28	73.6	A
USGS	11224000	2018-07-29	70.0	A
USGS	11224000	2018-07-30	66.8	A
USGS	11224000	2018-07-31	65.3	A
USGS	11224000	2018-08-01	69.7	A
USGS	11224000	2018-08-02	80.8	A
USGS	11224000	2018-08-03	70.2	A
USGS	11224000	2018-08-04	61.2	A
USGS	11224000	2018-08-05	52.0	A
USGS	11224000	2018-08-06	46.7	A
USGS	11224000	2018-08-07	43.2	A
USGS	11224000	2018-08-08	41.0	A
USGS	11224000	2018-08-09	40.0	A
USGS	11224000	2018-08-10	40.1	A
USGS	11224000	2018-08-11	40.2	A
USGS	11224000	2018-08-12	40.8	A
USGS	11224000	2018-08-13	44.0	A
USGS	11224000	2018-08-14	46.3	A
USGS	11224000	2018-08-15	48.6	A
USGS	11224000	2018-08-16	42.7	A
USGS	11224000	2018-08-17	41.2	A
USGS	11224000	2018-08-18	39.9	A
USGS	11224000	2018-08-19	39.1	A
USGS	11224000	2018-08-20	37.9	A
USGS	11224000	2018-08-21	35.9	A
USGS	11224000	2018-08-22	33.0	A
USGS	11224000	2018-08-23	29.4	A
USGS	11224000	2018-08-24	26.4	A
USGS	11224000	2018-08-25	24.5	A
USGS	11224000	2018-08-26	23.0	A
USGS	11224000	2018-08-27	21.7	A
USGS	11224000	2018-08-28	20.6	A
USGS	11224000	2018-08-29	20.1	A
USGS	11224000	2018-08-30	19.6	A
USGS	11224000	2018-08-31	18.7	A
USGS	11224000	2018-09-01	17.5	A
USGS	11224000	2018-09-02	16.7	A
USGS	11224000	2018-09-03	16.7	A
USGS	11224000	2018-09-04	16.9	A
USGS	11224000	2018-09-05	16.9	A
USGS	11224000	2018-09-06	16.7	A
USGS	11224000	2018-09-07	17.1	A
USGS	11224000	2018-09-08	18.5	A
USGS	11224000	2018-09-09	19.3	A
USGS	11224000	2018-09-10	18.3	A
USGS	11224000	2018-09-11	16.9	A
USGS	11224000	2018-09-12	16.3	A
