# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-02-23 17:29:15 EST       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11264500 MERCED R A HAPPY ISLES BRIDGE NR YOSEMITE CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11264500
#            TS   parameter     statistic     Description
#        234297       00010     00003     Temperature, water, degrees Celsius (Mean)
#          9529       00010     00001     Temperature, water, degrees Celsius (Maximum)
#          9530       00010     00002     Temperature, water, degrees Celsius (Minimum)
#          9531       00010     00008     Temperature, water, degrees Celsius (Median)
#          9532       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
#     4  Statistic computed from less than expected number of instantaneous values for the period
# 
agency_cd	site_no	datetime	234297_00010_00003	234297_00010_00003_cd	9529_00010_00001	9529_00010_00001_cd	9530_00010_00002	9530_00010_00002_cd	9531_00010_00008	9531_00010_00008_cd	9532_00060_00003	9532_00060_00003_cd
USGS	11264500	1917-04-28									900	A
USGS	11264500	1917-04-29									680	A
USGS	11264500	1917-04-30									608	A
USGS	11264500	1917-05-01									633	A
USGS	11264500	1917-05-02									593	A
USGS	11264500	1917-05-03									652	A
USGS	11264500	1917-05-04									812	A
USGS	11264500	1917-05-05									960	A
USGS	11264500	1917-05-06									1130	A
USGS	11264500	1917-05-07									1200	A
USGS	11264500	1917-05-08									943	A
USGS	11264500	1917-05-09									1030	A
USGS	11264500	1917-05-10									914	A
USGS	11264500	1917-05-11									1190	A
USGS	11264500	1917-05-12									1040	A
USGS	11264500	1917-05-13									1380	A
USGS	11264500	1917-05-14									1530	A
USGS	11264500	1917-05-15									1400	A
USGS	11264500	1917-05-16									1260	A
USGS	11264500	1917-05-17									1290	A
USGS	11264500	1917-05-18									1020	A
USGS	11264500	1917-05-19									800	A
USGS	11264500	1917-05-20									705	A
USGS	11264500	1917-05-21									716	A
USGS	11264500	1917-05-22									790	A
USGS	11264500	1917-05-23									780	A
USGS	11264500	1917-05-24									719	A
USGS	11264500	1917-05-25									602	A
USGS	11264500	1917-05-26									563	A
USGS	11264500	1917-05-27									787	A
USGS	11264500	1917-05-28									991	A
USGS	11264500	1917-05-29									1030	A
USGS	11264500	1917-05-30									1300	A
USGS	11264500	1917-05-31									1440	A
USGS	11264500	1917-06-01									1600	A
USGS	11264500	1917-06-02									1850	A
USGS	11264500	1917-06-03									1980	A
USGS	11264500	1917-06-04									1920	A
USGS	11264500	1917-06-05									1890	A
USGS	11264500	1917-06-06									2030	A
USGS	11264500	1917-06-07									2380	A
USGS	11264500	1917-06-08									2670	A
USGS	11264500	1917-06-09									2950	A
USGS	11264500	1917-06-10									2770	A
USGS	11264500	1917-06-11									2030	A
USGS	11264500	1917-06-12									1900	A
USGS	11264500	1917-06-13									1970	A
USGS	11264500	1917-06-14									2240	A
USGS	11264500	1917-06-15									2570	A
USGS	11264500	1917-06-16									2680	A
USGS	11264500	1917-06-17									2660	A
USGS	11264500	1917-06-18									2660	A
USGS	11264500	1917-06-19									2420	A
USGS	11264500	1917-06-20									2350	A
USGS	11264500	1917-06-21									2210	A
USGS	11264500	1917-06-22									1980	A
USGS	11264500	1917-06-23									1810	A
USGS	11264500	1917-06-24									1690	A
USGS	11264500	1917-06-25									1550	A
USGS	11264500	1917-06-26									1450	A
USGS	11264500	1917-06-27									1430	A
USGS	11264500	1917-06-28									1440	A
USGS	11264500	1917-06-29									1300	A
USGS	11264500	1917-06-30									1130	A
USGS	11264500	1917-07-01									1090	A
USGS	11264500	1917-07-02									1080	A
USGS	11264500	1917-07-03									1020	A
USGS	11264500	1917-07-04									982	A
USGS	11264500	1917-07-05									957	A
USGS	11264500	1917-07-06									958	A
USGS	11264500	1917-07-07									935	A
USGS	11264500	1917-07-08									900	A
USGS	11264500	1917-07-09									732	A
USGS	11264500	1917-07-10									578	A
USGS	11264500	1917-07-11									562	A
USGS	11264500	1917-07-12									607	A
USGS	11264500	1917-07-13									748	A
USGS	11264500	1917-07-14									779	A
USGS	11264500	1917-07-15									934	A
USGS	11264500	1917-07-16									1330	A
USGS	11264500	1917-07-17									1120	A
USGS	11264500	1917-07-18									800	A
USGS	11264500	1917-07-19									612	A
USGS	11264500	1917-07-20									530	A
USGS	11264500	1917-07-21									455	A
USGS	11264500	1917-07-22									394	A
USGS	11264500	1917-07-23									360	A
USGS	11264500	1917-07-24									312	A
USGS	11264500	1917-07-25									289	A
USGS	11264500	1917-07-26									297	A
USGS	11264500	1917-07-27									293	A
USGS	11264500	1917-07-28									287	A
USGS	11264500	1917-07-29									254	A
USGS	11264500	1917-07-30									228	A
USGS	11264500	1917-07-31									224	A
USGS	11264500	1917-08-01									377	A
USGS	11264500	1917-08-02									317	A
USGS	11264500	1917-08-03									253	A
USGS	11264500	1917-08-04									247	A
USGS	11264500	1917-08-05									230	A
USGS	11264500	1917-08-06									215	A
USGS	11264500	1917-08-07									200	A
USGS	11264500	1917-08-08									190	A
USGS	11264500	1917-08-09									175	A
USGS	11264500	1917-08-10									160	A
USGS	11264500	1917-08-11									145	A
USGS	11264500	1917-08-12									163	A
USGS	11264500	1917-08-13									168	A
USGS	11264500	1917-08-14									149	A
USGS	11264500	1917-08-15									146	A
USGS	11264500	1917-08-16									161	A
USGS	11264500	1917-08-17									142	A
USGS	11264500	1917-08-18									123	A
USGS	11264500	1917-08-19									115	A
USGS	11264500	1917-08-20									106	A
USGS	11264500	1917-08-21									101	A
USGS	11264500	1917-08-22									98.0	A
USGS	11264500	1917-08-23									95.0	A
USGS	11264500	1917-08-24									98.0	A
USGS	11264500	1917-08-25									97.0	A
USGS	11264500	1917-08-26									92.0	A
USGS	11264500	1917-08-27									90.0	A
USGS	11264500	1917-08-28									84.0	A
USGS	11264500	1917-08-29									79.0	A
USGS	11264500	1917-08-30									73.0	A
USGS	11264500	1917-08-31									70.0	A
USGS	11264500	1917-09-01									68.0	A
USGS	11264500	1917-09-02									68.0	A
USGS	11264500	1917-09-03									68.0	A
USGS	11264500	1917-09-04									68.0	A
USGS	11264500	1917-09-05									68.0	A
USGS	11264500	1917-09-06									72.0	A
USGS	11264500	1917-09-07									72.0	A
USGS	11264500	1917-09-08									72.0	A
USGS	11264500	1917-09-09									70.0	A
USGS	11264500	1917-09-10									68.0	A
USGS	11264500	1917-09-11									66.0	A
USGS	11264500	1917-09-12									58.0	A
USGS	11264500	1917-09-13									55.0	A
USGS	11264500	1917-09-14									53.0	A
USGS	11264500	1917-09-15									49.0	A
USGS	11264500	1917-09-16									44.0	A
USGS	11264500	1917-09-17									44.0	A
USGS	11264500	1917-09-18									43.0	A
USGS	11264500	1917-09-19									43.0	A
USGS	11264500	1917-09-20									42.0	A
USGS	11264500	1917-09-21									41.0	A
USGS	11264500	1917-09-22									38.0	A
USGS	11264500	1917-09-23									38.0	A
USGS	11264500	1917-09-24									38.0	A
USGS	11264500	1917-09-25									36.0	A
USGS	11264500	1917-09-26									34.0	A
USGS	11264500	1917-09-27									30.0	A
USGS	11264500	1917-09-28									29.0	A
USGS	11264500	1917-09-29									27.0	A
USGS	11264500	1917-09-30									27.0	A
USGS	11264500	1917-10-01									27.0	A
USGS	11264500	1917-10-02									26.0	A
USGS	11264500	1917-10-03									25.0	A
USGS	11264500	1917-10-04									25.0	A
USGS	11264500	1917-10-05									24.0	A
USGS	11264500	1917-10-06									24.0	A
USGS	11264500	1917-10-07									24.0	A
USGS	11264500	1917-10-08									23.0	A
USGS	11264500	1917-10-09									22.0	A
USGS	11264500	1917-10-10									22.0	A
USGS	11264500	1917-10-11									22.0	A
USGS	11264500	1917-10-12									22.0	A
USGS	11264500	1917-10-13									21.0	A
USGS	11264500	1917-10-14									20.0	A
USGS	11264500	1917-10-15									20.0	A
USGS	11264500	1917-10-16									19.0	A
USGS	11264500	1917-10-17									18.0	A
USGS	11264500	1917-10-18									18.0	A
USGS	11264500	1917-10-19									17.0	A
USGS	11264500	1917-10-20									16.0	A
USGS	11264500	1917-10-21									16.0	A
USGS	11264500	1917-10-22									15.0	A
USGS	11264500	1917-10-23									14.0	A
USGS	11264500	1917-10-24									14.0	A
USGS	11264500	1917-10-25									13.0	A
USGS	11264500	1917-10-26									13.0	A
USGS	11264500	1917-10-27									14.0	A
USGS	11264500	1917-10-28									13.0	A
USGS	11264500	1917-10-29									14.0	A
USGS	11264500	1917-10-30									13.0	A
USGS	11264500	1917-10-31									15.0	A
USGS	11264500	1917-11-01									17.0	A
USGS	11264500	1917-11-02									17.0	A
USGS	11264500	1917-11-03									16.0	A
USGS	11264500	1917-11-04									14.0	A
USGS	11264500	1917-11-05									14.0	A
USGS	11264500	1917-11-06									19.0	A
USGS	11264500	1917-11-07									19.0	A
USGS	11264500	1917-11-08									18.0	A
USGS	11264500	1917-11-09									17.0	A
USGS	11264500	1917-11-10									17.0	A
USGS	11264500	1917-11-11									18.0	A
USGS	11264500	1917-11-12									18.0	A
USGS	11264500	1917-11-13									18.0	A
USGS	11264500	1917-11-14									17.0	A
USGS	11264500	1917-11-15									17.0	A
USGS	11264500	1917-11-16									17.0	A
USGS	11264500	1917-11-17									17.0	A
USGS	11264500	1917-11-18									17.0	A
USGS	11264500	1917-11-19									15.0	A
USGS	11264500	1917-11-20									15.0	A
USGS	11264500	1917-11-21									15.0	A
USGS	11264500	1917-11-22									14.0	A
USGS	11264500	1917-11-23									14.0	A
USGS	11264500	1917-11-24									15.0	A
USGS	11264500	1917-11-25									15.0	A
USGS	11264500	1917-11-26									14.0	A
USGS	11264500	1917-11-27									15.0	A
USGS	11264500	1917-11-28									15.0	A
USGS	11264500	1917-11-29									15.0	A
USGS	11264500	1917-11-30									14.0	A
USGS	11264500	1917-12-01									16.0	A
USGS	11264500	1917-12-02									17.0	A
USGS	11264500	1917-12-03									15.0	A
USGS	11264500	1917-12-04									15.0	A
USGS	11264500	1917-12-05									15.0	A
USGS	11264500	1917-12-06									13.0	A
USGS	11264500	1917-12-07									13.0	A
USGS	11264500	1917-12-08									15.0	A
USGS	11264500	1917-12-09									16.0	A
USGS	11264500	1917-12-10									15.0	A
USGS	11264500	1917-12-11									15.0	A
USGS	11264500	1917-12-12									14.0	A
USGS	11264500	1917-12-13									15.0	A
USGS	11264500	1917-12-14									15.0	A
USGS	11264500	1917-12-15									14.0	A
USGS	11264500	1917-12-16									13.0	A
USGS	11264500	1917-12-17									15.0	A
USGS	11264500	1917-12-18									15.0	A
USGS	11264500	1917-12-19									15.0	A
USGS	11264500	1917-12-20									15.0	A
USGS	11264500	1917-12-21									14.0	A
USGS	11264500	1917-12-22									13.0	A
USGS	11264500	1917-12-23									16.0	A
USGS	11264500	1917-12-24									17.0	A
USGS	11264500	1917-12-25									19.0	A
USGS	11264500	1917-12-26									29.0	A
USGS	11264500	1917-12-27									26.0	A
USGS	11264500	1917-12-28									21.0	A
USGS	11264500	1917-12-29									18.0	A
USGS	11264500	1917-12-30									20.0	A
USGS	11264500	1917-12-31									17.0	A
USGS	11264500	1918-01-01									17.0	A
USGS	11264500	1918-01-02									16.0	A
USGS	11264500	1918-01-03									15.0	A
USGS	11264500	1918-01-04									17.0	A
USGS	11264500	1918-01-05									15.0	A
USGS	11264500	1918-01-06									12.0	A
USGS	11264500	1918-01-07									13.0	A
USGS	11264500	1918-01-08									12.0	A
USGS	11264500	1918-01-09									10.0	A
USGS	11264500	1918-01-10									10.0	A
USGS	11264500	1918-01-11									12.0	A
USGS	11264500	1918-01-12									13.0	A
USGS	11264500	1918-01-13									12.0	A
USGS	11264500	1918-01-14									14.0	A
USGS	11264500	1918-01-15									14.0	A
USGS	11264500	1918-01-16									15.0	A
USGS	11264500	1918-01-17									15.0	A
USGS	11264500	1918-01-18									15.0	A
USGS	11264500	1918-01-19									12.0	A
USGS	11264500	1918-01-20									12.0	A
USGS	11264500	1918-01-21									12.0	A
USGS	11264500	1918-01-22									12.0	A
USGS	11264500	1918-01-23									12.0	A
USGS	11264500	1918-01-24									12.0	A
USGS	11264500	1918-01-25									12.0	A
USGS	11264500	1918-01-26									12.0	A
USGS	11264500	1918-01-27									12.0	A
USGS	11264500	1918-01-28									12.0	A
USGS	11264500	1918-01-29									12.0	A
USGS	11264500	1918-01-30									12.0	A
USGS	11264500	1918-01-31									12.0	A
USGS	11264500	1918-02-01									32.0	A
USGS	11264500	1918-02-02									32.0	A
USGS	11264500	1918-02-03									32.0	A
USGS	11264500	1918-02-04									32.0	A
USGS	11264500	1918-02-05									32.0	A
USGS	11264500	1918-02-06									32.0	A
USGS	11264500	1918-02-07									32.0	A
USGS	11264500	1918-02-08									32.0	A
USGS	11264500	1918-02-09									32.0	A
USGS	11264500	1918-02-10									32.0	A
USGS	11264500	1918-02-11									32.0	A
USGS	11264500	1918-02-12									32.0	A
USGS	11264500	1918-02-13									32.0	A
USGS	11264500	1918-02-14									32.0	A
USGS	11264500	1918-02-15									32.0	A
USGS	11264500	1918-02-16									32.0	A
USGS	11264500	1918-02-17									32.0	A
USGS	11264500	1918-02-18									32.0	A
USGS	11264500	1918-02-19									32.0	A
USGS	11264500	1918-02-20									32.0	A
USGS	11264500	1918-02-21									32.0	A
USGS	11264500	1918-02-22									32.0	A
USGS	11264500	1918-02-23									32.0	A
USGS	11264500	1918-02-24									32.0	A
USGS	11264500	1918-02-25									32.0	A
USGS	11264500	1918-02-26									32.0	A
USGS	11264500	1918-02-27									32.0	A
USGS	11264500	1918-02-28									32.0	A
USGS	11264500	1918-03-01									56.0	A
USGS	11264500	1918-03-02									60.0	A
USGS	11264500	1918-03-03									76.0	A
USGS	11264500	1918-03-04									88.0	A
USGS	11264500	1918-03-05									88.0	A
USGS	11264500	1918-03-06									86.0	A
USGS	11264500	1918-03-07									92.0	A
USGS	11264500	1918-03-08									79.0	A
USGS	11264500	1918-03-09									66.0	A
USGS	11264500	1918-03-10									84.0	A
USGS	11264500	1918-03-11									111	A
USGS	11264500	1918-03-12									86.0	A
USGS	11264500	1918-03-13									81.0	A
USGS	11264500	1918-03-14									80.0	A
USGS	11264500	1918-03-15									86.0	A
USGS	11264500	1918-03-16									93.0	A
USGS	11264500	1918-03-17									95.0	A
USGS	11264500	1918-03-18									112	A
USGS	11264500	1918-03-19									106	A
USGS	11264500	1918-03-20									100	A
USGS	11264500	1918-03-21									112	A
USGS	11264500	1918-03-22									124	A
USGS	11264500	1918-03-23									136	A
USGS	11264500	1918-03-24									158	A
USGS	11264500	1918-03-25									172	A
USGS	11264500	1918-03-26									172	A
USGS	11264500	1918-03-27									164	A
USGS	11264500	1918-03-28									154	A
USGS	11264500	1918-03-29									186	A
USGS	11264500	1918-03-30									225	A
USGS	11264500	1918-03-31									292	A
USGS	11264500	1918-04-01									337	A
USGS	11264500	1918-04-02									328	A
USGS	11264500	1918-04-03									256	A
USGS	11264500	1918-04-04									218	A
USGS	11264500	1918-04-05									209	A
USGS	11264500	1918-04-06									220	A
USGS	11264500	1918-04-07									233	A
USGS	11264500	1918-04-08									256	A
USGS	11264500	1918-04-09									314	A
USGS	11264500	1918-04-10									343	A
USGS	11264500	1918-04-11									373	A
USGS	11264500	1918-04-12									388	A
USGS	11264500	1918-04-13									355	A
USGS	11264500	1918-04-14									300	A
USGS	11264500	1918-04-15									306	A
USGS	11264500	1918-04-16									337	A
USGS	11264500	1918-04-17									414	A
USGS	11264500	1918-04-18									500	A
USGS	11264500	1918-04-19									540	A
USGS	11264500	1918-04-20									615	A
USGS	11264500	1918-04-21									724	A
USGS	11264500	1918-04-22									856	A
USGS	11264500	1918-04-23									886	A
USGS	11264500	1918-04-24									892	A
USGS	11264500	1918-04-25									868	A
USGS	11264500	1918-04-26									751	A
USGS	11264500	1918-04-27									655	A
USGS	11264500	1918-04-28									675	A
USGS	11264500	1918-04-29									734	A
USGS	11264500	1918-04-30									746	A
USGS	11264500	1918-05-01									846	A
USGS	11264500	1918-05-02									952	A
USGS	11264500	1918-05-03									1170	A
USGS	11264500	1918-05-04									1380	A
USGS	11264500	1918-05-05									1380	A
USGS	11264500	1918-05-06									1280	A
USGS	11264500	1918-05-07									1170	A
USGS	11264500	1918-05-08									1040	A
USGS	11264500	1918-05-09									746	A
USGS	11264500	1918-05-10									585	A
USGS	11264500	1918-05-11									495	A
USGS	11264500	1918-05-12									554	A
USGS	11264500	1918-05-13									795	A
USGS	11264500	1918-05-14									1070	A
USGS	11264500	1918-05-15									1040	A
USGS	11264500	1918-05-16									746	A
USGS	11264500	1918-05-17									795	A
USGS	11264500	1918-05-18									712	A
USGS	11264500	1918-05-19									795	A
USGS	11264500	1918-05-20									970	A
USGS	11264500	1918-05-21									1100	A
USGS	11264500	1918-05-22									1140	A
USGS	11264500	1918-05-23									1200	A
USGS	11264500	1918-05-24									1240	A
USGS	11264500	1918-05-25									1200	A
USGS	11264500	1918-05-26									970	A
USGS	11264500	1918-05-27									740	A
USGS	11264500	1918-05-28									585	A
USGS	11264500	1918-05-29									491	A
USGS	11264500	1918-05-30									491	A
USGS	11264500	1918-05-31									718	A
USGS	11264500	1918-06-01									1100	A
USGS	11264500	1918-06-02									1380	A
USGS	11264500	1918-06-03									1620	A
USGS	11264500	1918-06-04									1740	A
USGS	11264500	1918-06-05									2050	A
USGS	11264500	1918-06-06									2280	A
USGS	11264500	1918-06-07									2420	A
USGS	11264500	1918-06-08									2470	A
USGS	11264500	1918-06-09									2520	A
USGS	11264500	1918-06-10									2570	A
USGS	11264500	1918-06-11									2720	A
USGS	11264500	1918-06-12									2820	A
USGS	11264500	1918-06-13									2820	A
USGS	11264500	1918-06-14									2720	A
USGS	11264500	1918-06-15									2520	A
USGS	11264500	1918-06-16									2240	A
USGS	11264500	1918-06-17									1740	A
USGS	11264500	1918-06-18									1830	A
USGS	11264500	1918-06-19									1830	A
USGS	11264500	1918-06-20									1920	A
USGS	11264500	1918-06-21									1910	A
USGS	11264500	1918-06-22									1900	A
USGS	11264500	1918-06-23									1880	A
USGS	11264500	1918-06-24									1870	A
USGS	11264500	1918-06-25									1660	A
USGS	11264500	1918-06-26									1460	A
USGS	11264500	1918-06-27									1220	A
USGS	11264500	1918-06-28									970	A
USGS	11264500	1918-06-29									740	A
USGS	11264500	1918-06-30									825	A
USGS	11264500	1918-07-01									910	A
USGS	11264500	1918-07-02									798	A
USGS	11264500	1918-07-03									685	A
USGS	11264500	1918-07-04									599	A
USGS	11264500	1918-07-05									513	A
USGS	11264500	1918-07-06									427	A
USGS	11264500	1918-07-07									382	A
USGS	11264500	1918-07-08									328	A
USGS	11264500	1918-07-09									328	A
USGS	11264500	1918-07-10									297	A
USGS	11264500	1918-07-11									259	A
USGS	11264500	1918-07-12									233	A
USGS	11264500	1918-07-13									220	A
USGS	11264500	1918-07-14									208	A
USGS	11264500	1918-07-15									196	A
USGS	11264500	1918-07-16									194	A
USGS	11264500	1918-07-17									184	A
USGS	11264500	1918-07-18									172	A
USGS	11264500	1918-07-19									156	A
USGS	11264500	1918-07-20									158	A
USGS	11264500	1918-07-21									158	A
USGS	11264500	1918-07-22									147	A
USGS	11264500	1918-07-23									138	A
USGS	11264500	1918-07-24									126	A
USGS	11264500	1918-07-25									111	A
USGS	11264500	1918-07-26									99.0	A
USGS	11264500	1918-07-27									95.0	A
USGS	11264500	1918-07-28									93.0	A
USGS	11264500	1918-07-29									92.0	A
USGS	11264500	1918-07-30									92.0	A
USGS	11264500	1918-07-31									93.0	A
USGS	11264500	1918-08-01									105	A
USGS	11264500	1918-08-02									116	A
USGS	11264500	1918-08-03									106	A
USGS	11264500	1918-08-04									99.0	A
USGS	11264500	1918-08-05									91.0	A
USGS	11264500	1918-08-06									80.0	A
USGS	11264500	1918-08-07									70.0	A
USGS	11264500	1918-08-08									64.0	A
USGS	11264500	1918-08-09									60.0	A
USGS	11264500	1918-08-10									56.0	A
USGS	11264500	1918-08-11									54.0	A
USGS	11264500	1918-08-12									52.0	A
USGS	11264500	1918-08-13									50.0	A
USGS	11264500	1918-08-14									49.0	A
USGS	11264500	1918-08-15									47.0	A
USGS	11264500	1918-08-16									45.0	A
USGS	11264500	1918-08-17									44.0	A
USGS	11264500	1918-08-18									42.0	A
USGS	11264500	1918-08-19									41.0	A
USGS	11264500	1918-08-20									40.0	A
USGS	11264500	1918-08-21									37.0	A
USGS	11264500	1918-08-22									35.0	A
USGS	11264500	1918-08-23									33.0	A
USGS	11264500	1918-08-24									32.0	A
USGS	11264500	1918-08-25									30.0	A
USGS	11264500	1918-08-26									33.0	A
USGS	11264500	1918-08-27									33.0	A
USGS	11264500	1918-08-28									37.0	A
USGS	11264500	1918-08-29									41.0	A
USGS	11264500	1918-08-30									46.0	A
USGS	11264500	1918-08-31									54.0	A
USGS	11264500	1918-09-01									60.0	A
USGS	11264500	1918-09-02									51.0	A
USGS	11264500	1918-09-03									45.0	A
USGS	11264500	1918-09-04									39.0	A
USGS	11264500	1918-09-05									36.0	A
USGS	11264500	1918-09-06									32.0	A
USGS	11264500	1918-09-07									29.0	A
USGS	11264500	1918-09-08									29.0	A
USGS	11264500	1918-09-09									29.0	A
USGS	11264500	1918-09-10									28.0	A
USGS	11264500	1918-09-11									26.0	A
USGS	11264500	1918-09-12									25.0	A
USGS	11264500	1918-09-13									27.0	A
USGS	11264500	1918-09-14									154	A
USGS	11264500	1918-09-15									272	A
USGS	11264500	1918-09-16									158	A
USGS	11264500	1918-09-17									116	A
USGS	11264500	1918-09-18									86.0	A
USGS	11264500	1918-09-19									68.0	A
USGS	11264500	1918-09-20									56.0	A
USGS	11264500	1918-09-21									50.0	A
USGS	11264500	1918-09-22									54.0	A
USGS	11264500	1918-09-23									66.0	A
USGS	11264500	1918-09-24									67.0	A
